"","stcov","estmethod","covparam","lowq","q1","median_result","mean_result","q3","highq"
"1","productsum","reml","s_de",5.09304746073487,6.44452374317326,7.79696127789354,7.91380706909183,9.11005967379212,10.7449356739622
"2","sum_with_error","reml","s_de",7.55523190343952,9.37154400994964,11.6086884487282,12.1319940637276,13.9766363024865,16.5429217034212
"3","productsum","svwls","s_de",0.00646150228730625,0.646013740286497,4.21530081105854,7.52367258387665,10.2176038713951,17.9871277782831
"4","sum_with_error","svwls","s_de",6.54178376169564,9.94999247025393,14.7969463157815,20.716938764729,24.8999504533417,44.2405177186073
"5","productsum","reml","s_ie",1.33522316419217,1.69865072108196,2.08436836156385,2.15657338087457,2.52759319558482,3.04760258952415
"6","sum_with_error","reml","s_ie",2.05029063104975,2.69761397801558,3.38842959619448,3.40023368982214,4.04826883879045,4.73816530252916
"7","productsum","svwls","s_ie",0.00535864832777808,0.113375773017691,1.42451905725785,2.13476187977255,3.54855104741019,5.51339208988901
"8","sum_with_error","svwls","s_ie",0.014071784300482,0.126463757005962,1.97641216337236,2.64929989963226,4.34942665073148,6.3696721571452
"9","product","reml","s_range",3.19379963539438,3.87078010171687,4.29438997346366,4.14413384829723,4.61126006568157,4.8520820746458
"10","productsum","reml","s_range",0.545171493667442,0.625588176100254,0.714057806438342,0.719973441198517,0.803039120750518,0.89007956630091
"11","sum_with_error","reml","s_range",0.831334567342659,1.00540440925653,1.18436085650295,1.21900621646467,1.37424345425699,1.60351393167302
"12","product","svwls","s_range",0.436603329846906,1.05411674185647,2.45257497077043,2.6205967789799,4.36284019833707,4.79233782808724
"13","productsum","svwls","s_range",0.209157569664424,0.354809544036697,0.658192627305036,1.22644465630717,1.5492194540313,3.65190665721297
"14","sum_with_error","svwls","s_range",0.223656307241048,0.377987530779728,0.804358202758358,1.61263287540517,2.77849227469318,4.482727927747
"15","product","reml","st_de",17.4742156702343,19.8883617308659,24.5633429832727,30.3485239546829,36.7340576156884,48.3453554106836
"16","productsum","reml","st_de",7.44576609450821,8.15617048841322,9.01956844510123,9.16377158736728,9.89441011474641,10.93752985249
"17","product","svwls","st_de",19.3024596352484,23.2744491595815,30.5534741983216,34.8302277100987,41.4173645260653,56.4020418991023
"18","productsum","svwls","st_de",3.79700993702611,6.14420003853941,10.2704815532441,14.3980265623244,17.0360967454392,29.1551494336843
"19","productsum","reml","st_ie",0.916299922783008,0.953601496823392,0.99628456472469,0.99782754684216,1.03955253129115,1.08078306464111
"20","sum_with_error","reml","st_ie",4.13555958763481,4.58173962877665,5.14755135481579,5.31080805554636,5.88188826573062,6.69173511503668
"21","productsum","svwls","st_ie",0.0934014477269435,0.725691742089136,1.43917688368117,1.52829185962047,2.14702548612233,2.92756820026234
"22","sum_with_error","svwls","st_ie",1.57958330209885,2.37343514455241,3.03416138174723,3.00168118983654,3.68806589817974,4.39208328949679
"23","productsum","reml","t_de",5.00621707572188,6.39816509026571,7.59638758037322,7.82822466756832,9.02412020217304,10.6666904397453
"24","sum_with_error","reml","t_de",5.23618933775944,6.45172461229084,8.11229648118441,8.89088908496561,10.0216032497267,12.5671434459854
"25","productsum","svwls","t_de",0.00432783482384484,0.473195861183872,4.46523399174656,9.55653179322129,10.9055413251454,22.6625893624668
"26","sum_with_error","svwls","t_de",3.87585972724703,7.02717531528904,12.6132119470323,20.12839834812,25.0539762141539,49.3102951091054
"27","productsum","reml","t_ie",1.28500529850194,1.61655926341188,1.9956351805194,2.0363681529691,2.3992631241498,2.82188575847492
"28","sum_with_error","reml","t_ie",1.1894080282315,1.55362619474151,1.98103379113042,2.03240448238899,2.44848722275551,2.92134330358199
"29","productsum","svwls","t_ie",0.0406520196458537,0.823236187477924,1.84893013842999,1.84726744394071,2.67819607505947,3.54388533477263
"30","sum_with_error","svwls","t_ie",0.0507359036956436,0.631502043039683,1.63871813677975,1.69171684063278,2.53733289097857,3.32234776331018
"31","product","reml","t_range",0.500579196780918,0.514547876533739,0.617245169794634,1.05513918673716,1.43426447630018,1.93137392565472
"32","productsum","reml","t_range",0.483517869742331,0.492421788951216,0.500417203996274,0.508677765169729,0.509135267126913,0.523752247298108
"33","sum_with_error","reml","t_range",0.428589983303434,0.491869241461816,0.574699985770422,0.641791203963896,0.729460098602442,0.874816896333167
"34","product","svwls","t_range",0.436179871711142,0.647125234966642,0.885061945694845,1.11523174803861,1.28467913586089,2.03014381456256
"35","productsum","svwls","t_range",0.278810331539861,0.39433190128485,0.556609809802376,0.868417511933681,1.03324351866285,1.86402463758341
"36","sum_with_error","svwls","t_range",0.280054584077785,0.385601379199187,0.479344939757719,1.07156086088697,1.42595342492325,3.08133665048572
"37","product","reml","v_s",0.253220444667717,0.282227076631397,0.315128444498203,0.318332577155108,0.350742702549996,0.39195872168671
"38","product","svwls","v_s",0.000911051194400645,0.0431545277300177,0.138912583818865,0.171475768252202,0.25948263635899,0.383096759695985
"39","product","reml","v_t",0.0526247183032605,0.0676778282242888,0.0903587285282341,0.0900233782589373,0.111259738359833,0.127656087776836
"40","product","svwls","v_t",0.0378780011061605,0.0623982098184738,0.0999328839811667,0.113016985698634,0.150914405877131,0.199686154196562
