"","stcov","estmethod","covparam","lowq","q1","median_result","mean_result","q3","highq"
"1","productsum","reml","s_de",4.33958501620207,5.77989556325614,7.56569037520245,8.12517720775362,9.38990944760823,12.2358258762076
"2","sum_with_error","reml","s_de",6.41961288289415,7.90539333397792,9.54576420205471,10.9162388819964,12.178198551922,17.5812693469293
"3","productsum","svwls","s_de",0.0132702077059779,1.14028869376986,4.75304764421664,8.88508043254982,12.407033719202,24.0722550980486
"4","sum_with_error","svwls","s_de",1.99716716303966,4.60491981404646,9.08247659042007,13.232571306466,18.5893516345764,30.902462066035
"5","productsum","reml","s_ie",0.905185061200737,1.39580841928365,1.91229043718863,1.96299975344743,2.4942543124227,3.04121850310185
"6","sum_with_error","reml","s_ie",0.852651456736335,1.66083064792068,2.25370283676904,2.22435753541288,2.82022929992195,3.4117099592382
"7","productsum","svwls","s_ie",0.0136000706303914,0.203966452744262,1.43916631995063,1.66050096779083,2.57789162032696,3.71986166288945
"8","sum_with_error","svwls","s_ie",0.0247369979663409,0.490272304768846,1.60116989487,1.81448672327995,2.75204792876344,3.85748137040018
"9","product","reml","s_range",3.95194476890142,4.29389307598822,4.58342024234119,4.49223924880639,4.83787381976966,5.02632244452955
"10","productsum","reml","s_range",2.30787083174686,2.62472412735028,2.92219981580334,2.87732036956972,3.1904309303591,3.49347146665286
"11","sum_with_error","reml","s_range",2.28168425458824,2.58894016715204,2.88652752138144,2.87785448406464,3.15172155831,3.49263970490007
"12","product","svwls","s_range",0.969702086689808,1.51511960803622,2.22839768196713,2.51442919939429,3.56945302111335,4.57945149033062
"13","productsum","svwls","s_range",0.340066296488659,0.737082496865809,2.91956384892614,2.65643313647696,4.38593255778763,4.76454886855426
"14","sum_with_error","svwls","s_range",0.418506795727472,0.880867638436332,3.43133066614197,2.84746904032533,4.45337391759746,4.82515214389931
"15","product","reml","st_de",11.7256156581734,12.8231064410478,14.1889755617927,14.3937020235848,15.7104542258198,17.3639705053483
"16","productsum","reml","st_de",2.76523642226697,3.91523989213962,4.79329257496112,5.01273094462806,5.8010621540478,7.26481078482477
"17","product","svwls","st_de",13.166841108602,14.9898516700548,17.8429192293939,19.533830336333,21.8261731584496,27.7799260073525
"18","productsum","svwls","st_de",0.00633251358755816,0.433592399275964,2.27511913132874,4.63880226669332,5.91889723259764,12.0641668658469
"19","productsum","reml","st_ie",4.69191658751987,4.83449315679283,4.99823620185096,4.99664172780937,5.15648699743323,5.30752652663656
"20","sum_with_error","reml","st_ie",4.99972298499597,5.15167972345483,5.32493656675535,5.33956878136931,5.50952232865339,5.69356476274096
"21","productsum","svwls","st_ie",4.59937916652626,4.85764669427943,5.10213552500793,5.19408866769505,5.37597682931062,5.83175352322609
"22","sum_with_error","svwls","st_ie",4.74884112892938,4.97357020666582,5.20118145533224,5.23091147215741,5.42451069889,5.70071508050552
"23","productsum","reml","t_de",4.22828179064987,5.86049298445404,7.74391918967845,8.77823999408129,9.61223851808374,12.7961857377223
"24","sum_with_error","reml","t_de",5.63453516075525,7.16151716513308,8.74156956963545,9.72703569457486,10.4477944744914,13.2230698114595
"25","productsum","svwls","t_de",0.00424253984916854,0.611110214625531,3.56314769506096,7.92023175138583,10.0870027686192,20.3656821637226
"26","sum_with_error","svwls","t_de",0.114993417317282,1.80660758176322,5.06485020605618,9.99502287168458,12.7604605996222,24.7166140065594
"27","productsum","reml","t_ie",1.16785293444869,1.48762487377141,1.89963041831046,1.96989823525374,2.36004600168904,2.92510936090023
"28","sum_with_error","reml","t_ie",1.20795650613443,1.53661167399696,1.93151779231042,2.01451731935386,2.40823406023612,2.96667975345154
"29","productsum","svwls","t_ie",0.351520880775439,1.24374752679821,1.8329584899356,1.79311903194257,2.37625754996774,2.94957693953168
"30","sum_with_error","svwls","t_ie",0.842214556769698,1.35931794986903,1.85597905671678,1.87512103362984,2.38657404744915,2.98437856257887
"31","product","reml","t_range",2.45238764846265,3.22337160942282,3.59215443949602,3.38254746108378,3.77456991641592,3.86700834104188
"32","productsum","reml","t_range",1.49514017289452,1.80602610172877,2.07128054255634,2.06544474157932,2.33706078644613,2.62099615240247
"33","sum_with_error","reml","t_range",1.55483898812134,1.80835646857924,2.0691266582311,2.05734793001867,2.31890595075508,2.55173640790815
"34","product","svwls","t_range",0.655754493955437,0.975516554558016,1.84210551561056,2.15005773686176,3.58968585423635,3.83096998253097
"35","productsum","svwls","t_range",0.430054717210447,0.991240151197145,2.53503469580188,2.29796203497164,3.59430453422257,3.81600075949412
"36","sum_with_error","svwls","t_range",0.349984718627577,0.474535665768199,1.82166262549958,1.94180087710371,3.40714825036048,3.77486359531443
"37","product","reml","v_s",0.567013218531027,0.601905749479245,0.640629165339299,0.640166256283826,0.678065013386248,0.71070085773677
"38","product","svwls","v_s",0.0882672478343192,0.162690946483249,0.270223528398631,0.29550413433257,0.407755085128446,0.541053392573577
"39","product","reml","v_t",0.408109645936194,0.446215452030703,0.492009431475715,0.495941836945416,0.542555244704599,0.587277292820141
"40","product","svwls","v_t",0.197726139095249,0.266376212001194,0.354792881584769,0.355002363861377,0.439748545717717,0.51794160402661
