"","stcov","estmethod","covparam","lowq","q1","median_result","mean_result","q3","highq"
"1","productsum","reml","s_de",2.18639282245919,3.84566320724579,6.3200427870776,6.74785533213298,9.15074289477904,11.5879650196337
"2","sum_with_error","reml","s_de",5.56515673371436,8.60927814091162,12.8709412153499,14.5343671268399,17.8581786184142,25.2763563323789
"3","productsum","svwls","s_de",0.00423179296418831,0.394426084533013,3.60259999347455,8.96697554841817,11.1046328443212,26.7436407298986
"4","sum_with_error","svwls","s_de",2.39366387926447,5.77099357906138,11.9568529444733,16.6148045931112,23.3448362174263,38.4125796143557
"5","productsum","reml","s_ie",0.491251590581219,0.952604319518188,1.56630229134406,1.70367839006704,2.29689162728166,3.00572998232133
"6","sum_with_error","reml","s_ie",0.54697227663053,1.27471161774036,2.23923672836134,2.38240913426785,3.39777409082818,4.30311985064937
"7","productsum","svwls","s_ie",0.00868851220221114,0.100444977075044,1.42319625451348,1.8897887150269,3.01349608519135,4.60488486899299
"8","sum_with_error","svwls","s_ie",0.0246314422798631,0.419169039926823,1.66948755695933,2.17481346848998,3.39947990972382,5.01660641987009
"9","product","reml","s_range",4.05650920515481,4.35533980063523,4.60527550922811,4.53419633279121,4.82697305632533,5.02414128179
"10","productsum","reml","s_range",1.58232993328796,2.61534358895042,3.01030016382945,2.86472705372335,3.35713334515564,3.68612410247391
"11","sum_with_error","reml","s_range",2.3758248695474,2.90465709144479,3.24822821536893,3.23673531197786,3.65840856749152,4.17773976905402
"12","product","svwls","s_range",0.965908647416373,2.07900278330175,3.52838956160392,3.21588044414652,4.51378675203998,4.85166320042099
"13","productsum","svwls","s_range",0.352390560170599,0.838058401955569,2.92807439403842,2.67109767022213,4.36220365751013,4.77447321282078
"14","sum_with_error","svwls","s_range",0.476885560344384,1.10956945023654,3.85014473885155,3.05623120991385,4.5246418295543,4.83523795468424
"15","product","reml","st_de",7.85574451589989,11.4472438523368,15.2707003551641,14.7727565725292,18.2415081552873,20.5650661046734
"16","productsum","reml","st_de",5.3226122788757,8.62677296671824,12.8794990154447,13.1525595696029,16.5116205849659,20.9230504647288
"17","product","svwls","st_de",10.1795091169743,14.3453961060427,20.6736669644006,22.3769204591102,28.3812892389961,36.8567250610133
"18","productsum","svwls","st_de",0.0558986050836359,1.55822885677069,4.98671020984473,7.85068798610883,10.8220209433776,18.8189546158074
"19","productsum","reml","st_ie",0.833638117052586,1.27845891608887,1.84872458239638,1.75307426471304,2.23869755238242,2.50432947878305
"20","sum_with_error","reml","st_ie",1.2512617022324,1.96886308059508,2.67781741927587,2.52996766906992,3.14762272596049,3.50548692835835
"21","productsum","svwls","st_ie",0.621920142295225,1.3458381379767,2.05178276965812,2.00953479745895,2.61401633252629,3.18276582505423
"22","sum_with_error","svwls","st_ie",0.94103713261272,1.58895622517072,2.29330942508211,2.20895903953968,2.83997486814162,3.24571770541359
"23","productsum","reml","t_de",1.95530085272639,3.33246024917606,5.40976238307344,6.34358244221151,8.27270964997871,11.8929744752386
"24","sum_with_error","reml","t_de",3.53605798953333,5.48062897028733,8.72547428351522,11.0542134302297,12.3022860651948,18.3902652382818
"25","productsum","svwls","t_de",0.002880710076141,0.175113272072081,2.42121946477523,7.11528284218002,8.88859443016983,19.8950432336288
"26","sum_with_error","svwls","t_de",0.347364369201121,2.09496447479523,6.32367398772895,11.9072537975184,16.8836607409322,30.3503049829403
"27","productsum","reml","t_ie",0.882838766989745,1.22359407045949,1.7330974030183,1.84522925429726,2.33898994495367,2.94753023305331
"28","sum_with_error","reml","t_ie",0.88618718874882,1.2789074108799,1.86746277021098,1.96007191257296,2.52333420885051,3.16237797165643
"29","productsum","svwls","t_ie",0.0595161272134178,0.913003802542557,1.75101714297655,1.82782531191245,2.61963498667773,3.43145209122301
"30","sum_with_error","svwls","t_ie",0.484569002362649,0.994911598638274,1.73495939682056,1.84509476282858,2.58141650537796,3.34133780379696
"31","product","reml","t_range",2.10041585557257,2.91748201035183,3.51259496569816,3.23105419766366,3.73694013527994,3.84702693123013
"32","productsum","reml","t_range",1.21064139858944,1.61366782345635,2.00931458420985,1.99038840222226,2.33995045321408,2.68462835078988
"33","sum_with_error","reml","t_range",1.21374440636159,1.90872314543657,2.24432596574056,2.17371708523575,2.5257378677481,2.86054570907156
"34","product","svwls","t_range",0.78012571862609,1.30443820032095,2.55059152742142,2.47043566883077,3.70323905542388,3.85965617628721
"35","productsum","svwls","t_range",0.433628389801035,0.97026949310013,2.31453563698732,2.2386883612329,3.56186771017556,3.81070033990725
"36","sum_with_error","svwls","t_range",0.35020924499011,0.472582274061693,1.8601126017909,1.95488310759812,3.37934014331223,3.78041919727702
"37","product","reml","v_s",0.331098393462079,0.37474570648358,0.417395252502696,0.41749061140859,0.464680266661896,0.503694827399524
"38","product","svwls","v_s",0.00856152223930371,0.0596499694487847,0.142544032562877,0.186823601444474,0.269332572150223,0.411726992328397
"39","product","reml","v_t",0.169112157423936,0.197548914227283,0.232053936102578,0.235440169967335,0.270679455245489,0.305736843738073
"40","product","svwls","v_t",0.0786899411277765,0.114815267289287,0.170558001263425,0.184431811476628,0.242124917572013,0.312420832898138
