"","stcov","estmethod","covparam","lowq","q1","median_result","mean_result","q3","highq"
"1","productsum","reml","s_de",4.43091718401892,5.88131239422661,7.3670130464309,7.49233443318801,8.86602681265744,10.3570333745404
"2","sum_with_error","reml","s_de",6.04907363162435,7.52007435145869,8.98959013110595,9.50234272919733,10.8244662566746,12.8805680438495
"3","productsum","svwls","s_de",0.00932424071307516,0.87300138759295,4.53162977816618,7.5222437151662,9.68303017803737,16.8326438995577
"4","sum_with_error","svwls","s_de",4.31710049199533,7.3062131923853,11.240344179137,15.2952069770952,17.8021716413206,31.8340993826552
"5","productsum","reml","s_ie",1.17706725651889,1.53474574957877,1.95320814197309,2.02861917288982,2.39978879944215,2.9416534379073
"6","sum_with_error","reml","s_ie",1.54260303453891,1.95791757422259,2.4017933157102,2.48591999330149,2.91340890805812,3.54989606769758
"7","productsum","svwls","s_ie",0.00732908620829925,0.0850919969047375,1.38391936654249,1.99203561536741,3.34198190666455,5.08726304285032
"8","sum_with_error","svwls","s_ie",0.0123149107958843,0.123383781967977,1.83269096739399,2.37586494395354,3.90992610723942,5.68445076341668
"9","product","reml","s_range",3.03888983155914,3.78027923033803,4.3011756985546,4.07206617910088,4.61622083625358,4.85205047578449
"10","productsum","reml","s_range",0.437711777438596,0.572835369761126,0.720927584448206,0.738587246220094,0.84874312646813,1.00511061842657
"11","sum_with_error","reml","s_range",0.606625306350743,0.744624972988233,0.86711268397737,0.914427307195638,0.995315704422914,1.1724526284596
"12","product","svwls","s_range",0.408860284507617,1.13720444942827,2.22537245215617,2.51470486200171,4.21883089210082,4.77243837613846
"13","productsum","svwls","s_range",0.188293989633111,0.334663590090184,0.658715295717321,1.37230643156809,1.75568244692521,4.40607380557543
"14","sum_with_error","svwls","s_range",0.2063231493356,0.357106621317207,0.763296702770386,1.5780006786419,2.61039027608274,4.52677981856995
"15","product","reml","st_de",18.3833694624929,21.0747816208686,24.7140352803374,25.334978458274,28.7920562901851,32.8019487344799
"16","productsum","reml","st_de",3.60159007400743,4.38943924094673,5.22147877089476,5.39267123700414,6.09898593385601,7.17953862681058
"17","product","svwls","st_de",20.7682146854067,24.3385450130159,28.7893234687008,30.4264220179537,34.4435579656984,41.3894140041067
"18","productsum","svwls","st_de",0.719615868733599,3.10232424357929,6.11327330552698,9.11401720818952,11.4167774426304,20.2500126204989
"19","productsum","reml","st_ie",4.98536382167917,5.50530435272927,6.04592719502702,5.98104169914523,6.51469809708056,6.91310926153499
"20","sum_with_error","reml","st_ie",7.03754843415445,7.73296275858887,8.44278481211426,8.41290197181753,9.12267073464308,9.76323630107149
"21","productsum","svwls","st_ie",4.78660100131387,5.62787688920737,6.39842438402793,6.41882538750196,7.18643073051202,8.05766174801057
"22","sum_with_error","svwls","st_ie",5.68501033230932,6.52770497450934,7.39748610716059,7.31894983838461,8.13582594773559,8.85749389209243
"23","productsum","reml","t_de",4.37087290315362,5.67053526254074,7.28104153783777,7.5611362341389,8.85228609907316,10.8097820479905
"24","sum_with_error","reml","t_de",4.93833637925764,6.24776142118049,7.78117210715692,8.30033037093747,9.60091219006733,11.6576590547889
"25","productsum","svwls","t_de",0.0125608873093901,1.29182517447651,5.63592478498431,11.1629228641035,12.3523815326783,27.3208101025885
"26","sum_with_error","svwls","t_de",2.27225748853252,4.9605282124927,9.37146355073889,16.1355276754687,19.0776686004769,38.8135526180115
"27","productsum","reml","t_ie",1.05584980205533,1.39394417745026,1.79839711823387,1.87679141960863,2.31540347150611,2.79535292188707
"28","sum_with_error","reml","t_ie",0.99412367594919,1.35254886338341,1.75874570782793,1.82913244657977,2.23198799038846,2.70987955675221
"29","productsum","svwls","t_ie",0.0253230008441901,0.692812961649366,1.82392920779083,1.80157148881989,2.67824075119494,3.5038957700914
"30","sum_with_error","svwls","t_ie",0.0515924846956207,0.680271832446281,1.72136060593588,1.7458107691077,2.60644304517883,3.3827627574984
"31","product","reml","t_range",0.552275713301768,0.773234389669898,1.53508154129777,1.68856831996341,2.20711300940106,3.39481499511964
"32","productsum","reml","t_range",0.434205354882256,0.471418454658932,0.503027569010191,0.519036309454784,0.544533878650142,0.61910036718901
"33","sum_with_error","reml","t_range",0.423075195196514,0.476743326697403,0.543970018939933,0.582490058015261,0.637848330842878,0.743016200101534
"34","product","svwls","t_range",0.407049986299356,0.572675102031842,0.848414520372729,1.10293948800124,1.29193678384908,2.2162667604727
"35","productsum","svwls","t_range",0.311854834032066,0.420094878566717,0.636378371349875,1.12165717668956,1.40935893189628,3.17495368695788
"36","sum_with_error","svwls","t_range",0.273384408945409,0.38824742590633,0.483992720785439,1.07972891666734,1.41981369014468,3.05055868435864
"37","product","reml","v_s",0.538345723643339,0.583065178624943,0.629061862884294,0.621691573141988,0.673584257388882,0.707774456068552
"38","product","svwls","v_s",0.0360839562949683,0.124429885125779,0.235633681849248,0.251170171013773,0.359608451144627,0.478447602040526
"39","product","reml","v_t",0.256346352324811,0.294630671660088,0.345219682215695,0.347000265277714,0.395125167875625,0.439394266927342
"40","product","svwls","v_t",0.12688520844033,0.181361818260276,0.25280268698541,0.260787930195623,0.331572072347161,0.408033993163117
