"","stcov","estmethod","covparam","lowq","q1","median_result","mean_result","q3","highq"
"1","productsum","reml","s_de",7.93500863671029,12.5523522965514,19.7160852640263,22.665204091437,29.1824833822695,40.1305055209244
"2","sum_with_error","reml","s_de",14.8761286517611,17.6819365025803,21.4308355800847,21.8729130640563,25.2429233915806,29.2931912297258
"3","productsum","svwls","s_de",4.93280653035775,9.43074266149213,14.9574782067114,20.7887165186194,25.1021765052826,47.1735647659948
"4","sum_with_error","svwls","s_de",7.74722262719067,11.140259951645,16.5666631387825,23.7813611345369,29.1243988642914,51.5561678360308
"5","productsum","reml","s_ie",0.0982524213553349,0.175101682885773,0.338211311196042,0.670975824015184,0.642721834858607,1.35756059207103
"6","sum_with_error","reml","s_ie",0.0849099893697895,0.10388679952459,0.130227326546262,0.144472723178036,0.158500064372819,0.194913952778082
"7","productsum","svwls","s_ie",0.0103105055976455,0.0177981568559099,0.0820958617646772,1.37347899723384,1.88597907811935,4.911713637404
"8","sum_with_error","svwls","s_ie",0.011928476898685,0.0204327618190263,0.0914873589577516,1.46060562614719,2.15939787269358,5.16782810955882
"9","product","reml","s_range",0.00433527487360544,0.00826212080505494,0.140598318469327,0.251502534144895,0.289349403537129,0.382234585905356
"10","productsum","reml","s_range",0.242314073567694,0.392829893605581,0.798436416914602,0.954056803082727,1.23973002822425,1.86985235619715
"11","sum_with_error","reml","s_range",0.673254511709173,0.81385785301739,0.955795335000498,0.970723870692278,1.10622800698451,1.27576104278144
"12","product","svwls","s_range",0.170761602350613,0.440107523909486,1.17834852316392,1.91092722737944,3.55304282067056,4.70916151341719
"13","productsum","svwls","s_range",0.143716660970113,0.270913698410577,0.570946326489271,1.48098587202476,2.41200051442237,4.58002690556936
"14","sum_with_error","svwls","s_range",0.148876859175844,0.279926517949282,0.581301247608464,1.47545131475716,2.30293940680605,4.57862406810036
"15","product","reml","st_de",13.7105932298642,16.9660036717629,21.2800968967883,23.1819976340424,27.3985053178256,34.1468406832197
"16","productsum","reml","st_de",0.487678276002119,1.52466638819153,2.96018324387892,4.30172254561333,5.20870866818998,8.37758794966741
"17","product","svwls","st_de",15.5733704587888,19.7843467396358,26.9589119403792,32.3010458188194,39.4791457928545,57.0207066419898
"18","productsum","svwls","st_de",0.00297899500024858,0.0135310773552614,0.193676623433624,3.85764215610872,3.01187127904972,9.75957498721239
"19","productsum","reml","st_ie",2.24046389911743,2.49928953423464,2.81406940758203,2.81165279166477,3.10624820439887,3.37274506728344
"20","sum_with_error","reml","st_ie",3.0106439496151,3.44309682165295,3.97683974129493,4.12252575541614,4.65270158481418,5.4281552282624
"21","productsum","svwls","st_ie",1.93917978186025,2.46548743135695,3.04483630892518,3.10106555716474,3.60784584435227,4.23200244983759
"22","sum_with_error","svwls","st_ie",2.123505331425,2.64301838354,3.22323760766895,3.27473681602947,3.78723269850418,4.39952105711952
"23","productsum","reml","t_de",2.44310338081151,3.6467910933644,5.48651431132744,6.42209786462218,7.99913815804356,11.0723765542834
"24","sum_with_error","reml","t_de",5.72926652159446,7.39769503963778,9.22478870116273,9.99839148755051,11.6621107566381,14.8922866124795
"25","productsum","svwls","t_de",0.841095688946236,3.4528446214746,8.30913711566579,13.1272535221333,16.5205862535669,31.1623961972797
"26","sum_with_error","svwls","t_de",2.31809604926359,5.05530171194467,10.3964814279406,15.4743160139125,19.7667128797129,35.6826760840902
"27","productsum","reml","t_ie",0.0365260377181362,0.0745222047199074,0.133549604198617,0.202228201262347,0.252379092573894,0.426563487597282
"28","sum_with_error","reml","t_ie",0.0494779679257404,0.0667479583413451,0.0865860156629213,0.0969415317188734,0.112088181434117,0.153509221851358
"29","productsum","svwls","t_ie",0.00334197428659394,0.0128720542147443,0.0556861939605334,0.305542123816635,0.373582190410935,1.0569052168686
"30","sum_with_error","svwls","t_ie",0.00578067590545853,0.0166102332349515,0.0610161757734015,0.305921919315107,0.385067695998018,1.02171757103342
"31","product","reml","t_range",0.540389635106838,0.850694747160983,1.34167589898362,1.63171872069511,2.16906673429113,3.42747770010389
"32","productsum","reml","t_range",0.317237049948445,0.43249242311566,0.506449496340135,0.618798572604515,0.766078534005786,0.946982560408761
"33","sum_with_error","reml","t_range",0.49602506880998,0.501623448708227,0.648454830022345,0.679501030509848,0.79519030795346,0.912561783757964
"34","product","svwls","t_range",0.521911958905437,0.848582093009492,1.41997273926827,1.88792861084178,2.9506688456661,3.9963557952224
"35","productsum","svwls","t_range",0.2992560907865,0.441176248079519,0.576509582011741,1.26128256139403,1.83140490128862,3.56670292049173
"36","sum_with_error","svwls","t_range",0.285318848384167,0.441176064069539,0.640269758936079,1.22877964043585,1.7387383413464,3.32302140155452
"37","product","reml","v_s",0.000911051194400645,0.000911051194400645,0.00365103663291814,0.0348702179149813,0.0121206027585033,0.0382760755936914
"38","product","svwls","v_s",0.000911051194400645,0.000911051194400645,0.00224240169848226,0.0963707027922564,0.154833642273194,0.298635626186906
"39","product","reml","v_t",0.0868107933829936,0.115659167769366,0.156087578805617,0.168280958171142,0.209350000338481,0.267626734334257
"40","product","svwls","v_t",0.0278485824939372,0.0530754179103078,0.0980655116756186,0.114324000741386,0.160164550132842,0.223439387288098
